«БИРИМДИК»,«МЕКЕНЧИЛ»,«ЫЙМАН НУРУ»,«МЕКЕНИМ КЫРГЫЗСТАН»,«РЕФОРМА» партиясы,«АТА МЕКЕН» саясий социалисттик партиясы,«ЗАМАНДАШ»,«БҮТҮН КЫРГЫЗСТАН» саясий партиясы,СОЦИАЛ-ДЕМОКРАТТАР,«МЕКЕН ЫНТЫМАГЫ»,«АФГАНИСТАН СОГУШУНУН АРДАГЕРЛЕРИ ЖАНА УШУЛ СЫЯКТУУ КАГЫШУУЛАРГА КАТЫШКАНДАРДЫН САЯСИЙ ПАРТИЯСЫ»,«ОРДО»,«БИР БОЛ»,РЕСПУБЛИКА,«КЫРГЫЗСТАН»,«ЧОҢ КАЗАТ»,БААРЫНА КАРШЫ,total,form2_percent,level_one
672.0,97.0,46.00000000000001,388.0,10.0,49.99999999999999,18.0,133.00000000000003,1.0,1.0,1.0,0.0,54.99999999999999,22.0,76.0,5.0,11.0,1586.0,40.91875797532965,ОШ Г.
1341.0,0.0,2.0,182.99999999999997,2.9999999999999996,53.0,8.0,5.999999999999999,0.0,0.0,0.0,0.0,21.0,13.0,29.999999999999996,0.0,5.0,1665.0,3.8369304556354913,ОШ Г.
890.0,6.000000000000001,3.0000000000000004,404.0,0.0,7.000000000000001,14.000000000000002,3.0000000000000004,1.0000000000000002,0.0,0.0,0.0,18.999999999999996,12.0,276.0,1.0000000000000002,14.000000000000002,1650.0,2.323717948717949,ОШ Г.
1028.0000000000002,0.0,2.0,393.99999999999994,1.0,5.000000000000001,8.0,1.0,0.0,0.0,0.0,0.0,49.99999999999999,14.0,151.0,2.0,7.000000000000001,1663.0,0.9371339320577898,ОШ Г.
1416.0,11.0,2.0000000000000004,189.0,0.0,7.0,4.000000000000001,10.0,0.0,1.0000000000000002,0.0,0.0,44.0,14.0,10.0,2.0000000000000004,14.0,1724.0,29.575707154742098,ОШ Г.
674.9999999999999,85.99999999999999,33.99999999999999,84.0,16.999999999999996,61.0,4.0,85.0,1.0,0.0,2.0,0.0,14.0,9.000000000000002,38.99999999999999,6.0,18.000000000000004,1135.0,22.04433497536946,ОШ Г.
1218.0,45.00000000000001,18.999999999999996,131.99999999999997,4.999999999999999,27.999999999999996,4.999999999999999,53.0,1.0,1.0,1.0,0.0,9.999999999999998,6.999999999999999,26.999999999999996,6.0,26.000000000000004,1584.0,24.522569444444446,ОШ Г.
647.0000000000001,70.00000000000001,26.000000000000004,254.0,6.999999999999997,28.99999999999999,27.99999999999999,79.0,1.0,2.0000000000000004,1.0,0.0,25.0,46.0,230.0,3.0000000000000004,17.0,1465.0,20.726044744617983,ОШ Г.
543.0000000000001,122.99999999999999,44.0,84.0,9.0,133.00000000000003,33.0,116.0,1.0,0.0,0.0,0.0,54.0,17.999999999999996,294.99999999999994,2.0,16.999999999999996,1472.0,39.27291346646186,ОШ Г.
1372.0,4.0,0.0,156.0,0.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,13.0,18.0,48.0,1.0,7.0,1628.0,16.524338172502134,ОШ Г.
788.9999999999999,51.0,31.0,101.0,4.000000000000001,35.00000000000001,1.0,89.0,0.0,0.0,0.0,0.0,11.0,6.0,3.0,2.0000000000000004,8.999999999999998,1132.0,100.0,ОШ Г.
2006.0000000000002,51.0,26.0,13.0,2.0,4.0,7.000000000000001,53.0,0.0,0.0,0.0,0.0,9.000000000000002,1.0,2.0,2.0,7.000000000000001,2183.0,100.0,ОШ Г.
1383.0,111.99999999999999,44.0,69.00000000000001,11.0,18.000000000000004,6.0,76.00000000000001,3.0,2.0000000000000004,1.0000000000000002,1.0000000000000002,13.999999999999998,7.0,12.0,7.0,12.0,1778.0,100.0,ОШ Г.
1700.0000000000002,110.99999999999999,50.0,41.0,5.0,20.0,5.0,165.99999999999997,0.0,2.0,0.0,0.0,19.0,6.0,6.0,0.0,8.0,2139.0,100.0,ОШ Г.
874.0000000000001,174.0,70.99999999999999,118.0,3.0000000000000004,62.00000000000001,69.99999999999999,143.99999999999997,8.999999999999998,4.999999999999999,1.0,0.0,17.000000000000004,17.000000000000004,14.0,7.000000000000001,19.000000000000004,1605.0,100.0,ОШ Г.
626.9999999999999,91.00000000000001,55.99999999999999,72.0,5.0,11.0,6.0,69.0,3.0,1.0,0.0,0.0,16.999999999999996,32.0,25.0,1.0,6.0,1022.0,100.0,ОШ Г.
1114.0,113.00000000000001,44.0,49.0,4.0,16.999999999999996,0.0,74.99999999999999,0.0,0.0,0.0,0.0,6.0,6.999999999999999,6.999999999999999,1.9999999999999993,4.0,1442.0,100.0,ОШ Г.
794.0,101.00000000000001,76.00000000000001,92.0,5.000000000000001,22.0,5.000000000000001,93.99999999999999,2.0,1.0,0.0,0.0,5.000000000000001,11.0,79.0,0.0,7.0,1294.0,100.0,ОШ Г.
272.0,15.000000000000002,14.0,25.000000000000004,0.0,2.0,1.0,12.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,347.0,100.0,ОШ Г.
1373.0000000000002,106.99999999999999,41.00000000000001,17.0,5.000000000000001,12.0,2.0,98.99999999999999,2.0,0.0,2.0,0.0,8.0,9.999999999999998,6.0,2.0,6.0,1692.0,100.0,ОШ Г.
252.00000000000003,63.00000000000001,41.99999999999999,289.0,3.0,4.999999999999999,6.0,98.99999999999999,4.999999999999999,0.0,0.0,1.0,18.0,4.999999999999999,113.0,6.0,8.0,915.0,2.2298456260720414,БАТКЕНСКАЯ ОБЛАСТЬ
417.0,118.00000000000001,35.99999999999999,77.0,13.0,28.0,7.000000000000001,81.00000000000001,4.0,2.0,0.0,6.0,32.00000000000001,6.0,52.0,6.0,16.999999999999996,902.0,2.7777777777777777,БАТКЕНСКАЯ ОБЛАСТЬ
342.0,82.0,36.00000000000001,85.00000000000001,4.0,26.0,8.0,121.99999999999999,7.000000000000001,1.0,1.0,3.0,45.00000000000001,3.0,39.0,4.0,11.0,819.0,1.0471204188481675,БАТКЕНСКАЯ ОБЛАСТЬ
412.99999999999994,184.0,74.00000000000001,97.99999999999996,5.000000000000001,9.999999999999998,16.999999999999996,142.00000000000003,4.0,0.0,3.0000000000000004,1.0,51.0,13.0,70.0,5.000000000000001,16.0,1106.0,9.808102345415778,БАТКЕНСКАЯ ОБЛАСТЬ
314.0,84.0,66.00000000000001,161.00000000000003,3.0,18.000000000000004,6.0,205.99999999999997,0.9999999999999999,0.9999999999999999,0.0,3.0,12.000000000000002,35.00000000000001,51.0,1.9999999999999998,7.999999999999999,971.0,0.9625126646403243,БАТКЕНСКАЯ ОБЛАСТЬ
278.00000000000006,81.0,35.99999999999999,119.99999999999999,2.0000000000000004,12.999999999999998,5.0,135.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,70.00000000000001,4.0,42.99999999999999,4.0,7.999999999999999,802.0,3.9798488664987404,БАТКЕНСКАЯ ОБЛАСТЬ
87.00000000000001,30.00000000000001,22.0,42.0,0.0,2.0,4.0,48.00000000000001,1.0,1.0,0.0,1.0,21.0,3.0000000000000004,37.0,3.0000000000000004,6.000000000000001,308.0,16.925465838509314,БАТКЕНСКАЯ ОБЛАСТЬ
123.00000000000001,10.0,6.999999999999997,67.99999999999999,0.0,3.0,1.0000000000000002,25.0,3.0,0.0,0.0,0.0,3.0,2.0000000000000004,35.00000000000001,1.0000000000000002,3.0,284.0,0.0,БАТКЕНСКАЯ ОБЛАСТЬ
183.00000000000003,29.0,28.0,46.99999999999999,7.0,19.0,3.0,48.0,2.0,0.0,0.0,1.0000000000000002,19.0,3.0,33.99999999999999,2.0,8.0,433.0,2.2797927461139897,БАТКЕНСКАЯ ОБЛАСТЬ
105.0,39.99999999999999,41.0,29.0,3.0,4.0,4.999999999999999,82.0,1.0,1.0,0.0,1.0,11.0,4.0,17.999999999999996,4.0,7.0,356.0,26.981707317073173,БАТКЕНСКАЯ ОБЛАСТЬ
108.99999999999994,83.0,34.0,103.0,0.0,9.0,0.0,150.00000000000003,1.0,0.0,0.0,0.0,5.999999999999999,1.0,66.99999999999999,0.0,1.0,564.0,0.9306260575296108,БАТКЕНСКАЯ ОБЛАСТЬ
225.00000000000003,186.0,25.999999999999996,115.0,1.0000000000000002,22.0,3.0,137.0,1.0000000000000002,0.0,0.0,0.0,8.000000000000002,5.0,42.00000000000001,0.0,3.0,774.0,1.4380530973451326,БАТКЕНСКАЯ ОБЛАСТЬ
143.99999999999997,104.0,27.000000000000004,197.0,0.0,10.0,2.0,71.99999999999999,1.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,4.0,570.0,2.2920203735144313,БАТКЕНСКАЯ ОБЛАСТЬ
214.00000000000003,97.00000000000001,24.999999999999996,210.99999999999997,1.0,18.0,2.0,96.0,4.0,0.0,1.0,0.0,3.0,1.0,1.0,3.0,1.0,678.0,1.8424396442185513,БАТКЕНСКАЯ ОБЛАСТЬ
270.0,143.0,41.99999999999999,256.0,1.9999999999999998,20.999999999999996,11.0,145.0,1.9999999999999998,0.9999999999999999,1.9999999999999998,0.0,24.0,6.0,5.0,5.0,3.0,938.0,0.6008583690987125,БАТКЕНСКАЯ ОБЛАСТЬ
163.00000000000003,111.0,18.000000000000004,260.99999999999994,2.0,15.0,0.0,91.0,8.0,0.9999999999999999,0.0,0.0,3.0,4.0,0.0,0.9999999999999999,2.0,680.0,0.7380073800738007,БАТКЕНСКАЯ ОБЛАСТЬ
102.00000000000001,63.00000000000001,7.0,41.99999999999999,1.0,5.000000000000001,7.0,43.99999999999999,0.0,0.0,0.0,0.0,1.0,0.0,2.9999999999999996,1.0,1.0,277.0,4.710144927536232,БАТКЕНСКАЯ ОБЛАСТЬ
120.00000000000001,110.00000000000001,20.000000000000004,83.0,0.0,7.0,7.0,60.00000000000001,0.0,0.0,0.0,0.0,9.0,2.0000000000000004,37.0,0.0,6.0,461.0,3.8684719535783367,БАТКЕНСКАЯ ОБЛАСТЬ
179.00000000000003,279.0,37.00000000000001,104.0,2.0000000000000004,42.99999999999999,4.000000000000001,112.0,5.000000000000001,2.0000000000000004,0.9999999999999999,0.0,25.0,2.0000000000000004,35.00000000000001,0.9999999999999999,4.000000000000001,835.0,5.424954792043399,БАТКЕНСКАЯ ОБЛАСТЬ
172.99999999999997,86.0,19.0,180.0,1.0000000000000002,12.999999999999998,1.0000000000000002,67.99999999999999,8.000000000000002,3.0000000000000004,0.0,0.0,2.0000000000000004,1.0000000000000002,92.0,1.0000000000000002,5.000000000000001,653.0,6.443514644351464,БАТКЕНСКАЯ ОБЛАСТЬ
247.0,34.0,20.0,173.0,0.0,7.000000000000001,10.999999999999998,161.00000000000003,0.9999999999999999,0.9999999999999999,0.0,0.0,13.999999999999998,0.9999999999999999,18.0,0.0,3.9999999999999996,692.0,0.7336757153338225,БАТКЕНСКАЯ ОБЛАСТЬ
285.99999999999994,60.99999999999999,43.0,360.0,1.9999999999999998,8.999999999999998,14.0,298.99999999999994,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.0,14.0,3.0,35.0,0.0,3.9999999999999996,1133.0,2.92772186642269,БАТКЕНСКАЯ ОБЛАСТЬ
183.0,24.0,12.000000000000002,130.99999999999997,1.0000000000000002,7.000000000000001,4.000000000000001,154.0,1.0000000000000002,2.0000000000000004,0.0,0.0,1.0000000000000002,0.0,14.000000000000002,0.0,1.0000000000000002,535.0,3.6363636363636362,БАТКЕНСКАЯ ОБЛАСТЬ
7.999999999999997,0.0,3.0000000000000004,5.000000000000001,0.0,0.9999999999999997,0.9999999999999997,5.000000000000001,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,9.000000000000002,0.0,0.9999999999999997,34.0,38.333333333333336,БАТКЕНСКАЯ ОБЛАСТЬ
216.00000000000003,100.00000000000001,49.00000000000002,96.0,3.0,38.0,3.9999999999999996,148.00000000000003,1.0000000000000002,1.9999999999999998,1.0000000000000002,0.0,23.0,18.0,28.0,3.0,1.9999999999999998,732.0,1.8395503321410323,БАТКЕНСКАЯ ОБЛАСТЬ
18.000000000000004,12.999999999999998,4.0,27.0,0.0,1.0,3.0000000000000013,32.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0000000000000013,4.0,109.0,9.70873786407767,БАТКЕНСКАЯ ОБЛАСТЬ
286.99999999999994,80.0,54.0,233.00000000000009,1.0,23.000000000000004,1.0,165.0,6.0,1.0,1.0,2.0,53.0,12.0,83.0,5.0,1.0,1008.0,0.4203446826397646,БАТКЕНСКАЯ ОБЛАСТЬ
414.0,112.00000000000001,65.0,226.0,1.0,12.000000000000002,3.0000000000000013,162.0,4.999999999999999,1.0,4.0,1.0,30.0,25.0,101.00000000000004,6.000000000000001,3.0000000000000013,1171.0,10.950149126544526,БАТКЕНСКАЯ ОБЛАСТЬ
307.0,85.00000000000001,39.00000000000001,138.0,2.0,10.0,10.0,91.0,2.0,2.9999999999999996,0.0,2.0,53.00000000000001,8.0,130.00000000000003,11.0,2.9999999999999996,894.0,0.9793253536452665,БАТКЕНСКАЯ ОБЛАСТЬ
116.00000000000001,61.0,12.0,98.99999999999999,1.0,2.0,20.999999999999996,308.0,0.0,1.0,2.0,0.0,80.99999999999999,4.0,40.0,1.0,4.0,753.0,2.455919395465995,БАТКЕНСКАЯ ОБЛАСТЬ
210.00000000000003,50.99999999999999,36.0,104.0,0.9999999999999999,6.000000000000001,31.0,191.0,0.9999999999999999,0.9999999999999999,0.0,0.0,42.0,7.999999999999999,63.0,0.9999999999999999,1.9999999999999998,748.0,2.621231979030144,БАТКЕНСКАЯ ОБЛАСТЬ
95.0,24.0,3.0,29.999999999999996,0.0,9.000000000000002,7.0,185.0,0.0,0.9999999999999999,0.0,0.0,37.00000000000001,3.0,3.0,0.0,0.9999999999999999,398.0,4.8034934497816595,БАТКЕНСКАЯ ОБЛАСТЬ
66.99999999999999,14.000000000000002,0.9999999999999999,2.9999999999999996,0.0,6.999999999999999,11.0,63.99999999999999,0.0,0.0,0.0,0.0,5.0,0.9999999999999999,0.0,0.0,0.0,173.0,15.335463258785943,БАТКЕНСКАЯ ОБЛАСТЬ
64.99999999999999,14.0,4.0,9.000000000000002,0.0,3.0,39.99999999999999,79.00000000000003,0.0,0.0,0.0,0.0,15.0,1.0,1.0,0.0,2.0,233.0,4.732510288065844,БАТКЕНСКАЯ ОБЛАСТЬ
54.0,31.0,25.0,190.0,1.0,5.000000000000001,4.0,69.99999999999997,3.0,0.0,0.0,3.0,17.000000000000004,9.0,8.0,2.0,1.0,423.0,1.7434620174346203,БАТКЕНСКАЯ ОБЛАСТЬ
210.00000000000003,21.0,17.999999999999996,246.00000000000003,2.0000000000000004,8.999999999999998,2.0000000000000004,135.00000000000003,23.000000000000004,0.0,1.0000000000000002,2.0000000000000004,33.99999999999999,3.0000000000000004,63.0,0.0,3.0000000000000004,772.0,3.3252720677146312,БАТКЕНСКАЯ ОБЛАСТЬ
46.99999999999999,13.0,11.999999999999998,145.0,0.0,9.999999999999998,0.0,15.999999999999998,1.0,0.0,0.0,0.0,7.000000000000001,1.0,1.0,0.0,1.0,254.0,4.576659038901601,БАТКЕНСКАЯ ОБЛАСТЬ
139.00000000000003,51.0,12.999999999999998,101.0,3.0,9.0,0.0,135.99999999999997,0.0,1.0,0.0,0.0,9.0,16.999999999999996,35.00000000000001,3.0,1.0,518.0,4.921700223713646,БАТКЕНСКАЯ ОБЛАСТЬ
304.0,88.0,21.0,50.00000000000001,1.9999999999999998,5.0,11.0,121.0,3.9999999999999996,13.0,1.0000000000000002,1.0000000000000002,17.000000000000004,6.0,82.0,1.9999999999999998,3.9999999999999996,732.0,2.327127659574468,БАТКЕНСКАЯ ОБЛАСТЬ
99.99999999999999,31.0,9.999999999999998,15.999999999999995,0.0,2.0,6.0,34.0,0.0,4.0,0.0,0.0,4.0,5.0,71.00000000000001,1.0,1.0,285.0,2.2598870056497176,БАТКЕНСКАЯ ОБЛАСТЬ
60.00000000000001,23.0,1.0,6.0,0.0,4.0,15.999999999999998,91.00000000000001,1.0,1.0,0.0,0.0,10.999999999999998,2.0,73.0,0.0,1.0,290.0,0.39920159680638717,БАТКЕНСКАЯ ОБЛАСТЬ
144.00000000000003,8.0,2.0,2.0,0.0,0.0,11.0,60.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,8.0,0.0,2.0,238.0,9.169054441260744,БАТКЕНСКАЯ ОБЛАСТЬ
31.000000000000004,5.0,8.0,1.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,1.0,4.0,30.0,0.0,0.0,92.0,10.884353741496598,БАТКЕНСКАЯ ОБЛАСТЬ
103.0,16.0,16.0,65.0,0.9999999999999999,0.9999999999999999,4.999999999999999,110.0,0.0,0.0,0.0,0.0,42.0,8.0,186.0,0.0,1.9999999999999998,555.0,2.1484375,БАТКЕНСКАЯ ОБЛАСТЬ
125.0,17.0,9.999999999999998,59.0,0.0,6.999999999999999,13.0,115.0,0.0,0.0,1.0,1.0,162.99999999999997,4.0,41.00000000000001,2.0,0.0,558.0,1.9213174748398902,БАТКЕНСКАЯ ОБЛАСТЬ
86.99999999999999,3.0,12.0,2.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,155.0,14.046822742474916,БАТКЕНСКАЯ ОБЛАСТЬ
124.0,18.0,6.0,8.000000000000002,2.0000000000000004,1.0000000000000002,16.000000000000004,85.0,3.0,1.0000000000000002,0.0,2.0000000000000004,74.99999999999999,0.0,19.0,3.0,1.0000000000000002,364.0,2.3017902813299234,БАТКЕНСКАЯ ОБЛАСТЬ
76.0,25.99999999999999,5.0,2.9999999999999987,0.0,11.999999999999998,12.999999999999995,80.00000000000001,0.0,0.0,0.0,0.0,45.0,1.0,23.999999999999996,1.0,2.0,288.0,4.809286898839138,БАТКЕНСКАЯ ОБЛАСТЬ
149.00000000000003,58.00000000000001,12.0,37.99999999999999,8.000000000000002,0.0,18.0,135.99999999999997,0.0,2.0000000000000004,0.0,0.0,14.0,1.0000000000000002,1.0000000000000002,0.0,4.000000000000001,441.0,1.0731707317073171,БАТКЕНСКАЯ ОБЛАСТЬ
159.00000000000003,48.0,25.000000000000004,129.0,0.9999999999999997,12.0,7.999999999999999,70.00000000000001,0.9999999999999997,0.0,0.0,0.9999999999999997,29.999999999999996,5.0,29.999999999999996,0.0,3.0,522.0,0.33003300330033003,БАТКЕНСКАЯ ОБЛАСТЬ
35.99999999999999,3.0,3.0,54.0,0.0,0.9999999999999999,3.9999999999999996,45.99999999999999,1.9999999999999998,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,152.0,7.317073170731707,БАТКЕНСКАЯ ОБЛАСТЬ
58.0,25.0,6.0,51.0,0.0,0.9999999999999999,0.0,7.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.9999999999999999,156.0,44.06779661016949,БАТКЕНСКАЯ ОБЛАСТЬ
192.0,93.00000000000001,42.0,128.0,1.0,15.0,5.0,108.0,1.0,2.0,0.0,0.0,9.0,18.0,22.000000000000004,2.0,2.0,640.0,0.700280112044818,БАТКЕНСКАЯ ОБЛАСТЬ
18.0,23.999999999999996,5.999999999999999,11.0,0.0,0.9999999999999997,0.0,10.0,0.0,0.0,0.0,0.9999999999999997,1.9999999999999993,0.0,0.0,0.0,0.0,73.0,2.604166666666667,БАТКЕНСКАЯ ОБЛАСТЬ
117.00000000000001,46.0,25.0,102.00000000000001,2.0,9.0,19.999999999999996,154.99999999999997,2.0,1.0,2.0,1.0,51.00000000000001,7.0,54.0,2.0,3.0,599.0,0.8756567425569177,БАТКЕНСКАЯ ОБЛАСТЬ
299.99999999999994,34.00000000000001,19.000000000000004,178.99999999999997,0.0,9.000000000000002,10.000000000000002,127.99999999999999,5.999999999999999,0.0,1.0,0.0,2.9999999999999996,0.0,16.0,0.0,2.9999999999999996,708.0,1.6845329249617151,БАТКЕНСКАЯ ОБЛАСТЬ
83.0,99.0,13.000000000000002,105.0,2.0,4.999999999999999,5.999999999999999,397.0,2.0,4.0,1.0,0.0,22.0,9.999999999999998,9.999999999999998,0.0,4.0,763.0,0.37220843672456577,БАТКЕНСКАЯ ОБЛАСТЬ
189.00000000000003,94.0,9.0,475.00000000000006,2.0000000000000004,5.0,0.0,10.999999999999998,2.0000000000000004,1.0000000000000002,0.0,2.0000000000000004,6.0,2.0000000000000004,2.0000000000000004,0.0,2.0000000000000004,802.0,0.8904109589041096,БАТКЕНСКАЯ ОБЛАСТЬ
131.0,81.99999999999999,11.000000000000002,861.0,2.0,1.0,1.0,11.999999999999998,1.0,0.0,1.0,0.0,8.0,2.0,11.000000000000002,0.0,4.0,1128.0,3.6150983519404574,БАТКЕНСКАЯ ОБЛАСТЬ
87.99999999999999,77.00000000000001,28.0,265.99999999999994,8.0,11.999999999999998,1.0,239.0,1.0,61.99999999999999,0.0,0.0,7.0,6.0,23.999999999999996,4.0,10.000000000000002,833.0,0.30643513789581206,БАТКЕНСКАЯ ОБЛАСТЬ
183.99999999999997,116.0,27.000000000000004,592.0,3.0,5.000000000000001,0.0,16.000000000000004,5.000000000000001,0.0,1.0,0.0,16.000000000000004,39.0,9.999999999999998,0.0,5.000000000000001,1019.0,0.604089219330855,БАТКЕНСКАЯ ОБЛАСТЬ
153.0,264.99999999999994,6.0,562.0,1.9999999999999998,1.9999999999999998,0.0,14.000000000000005,3.0,0.0,1.9999999999999998,1.9999999999999998,3.0,14.000000000000005,60.99999999999999,3.0,3.0,1095.0,1.028695181375203,БАТКЕНСКАЯ ОБЛАСТЬ
354.0,162.00000000000003,11.0,369.00000000000006,1.0,9.999999999999998,2.0,73.99999999999999,0.0,4.0,0.0,0.0,43.00000000000001,3.0,36.0,2.0,6.0,1077.0,2.459419576979833,БАТКЕНСКАЯ ОБЛАСТЬ
189.0,40.99999999999999,13.0,308.99999999999994,2.0,20.000000000000004,1.0,115.99999999999999,1.0,0.0,0.0,0.0,8.999999999999998,0.0,35.99999999999999,0.0,4.0,741.0,4.085365853658537,БАТКЕНСКАЯ ОБЛАСТЬ
9.0,1.0,1.0,24.000000000000004,0.0,2.9999999999999996,0.0,82.0,0.0,1.0,0.0,0.0,2.9999999999999996,0.0,0.0,0.0,0.0,124.0,2.4096385542168677,БАТКЕНСКАЯ ОБЛАСТЬ
129.0,85.0,34.0,39.0,6.0,6.0,7.0,519.0,1.0,4.0,2.0,2.0,151.0,14.0,17.0,6.0,2.0,1024.0,0.1466275659824047,БАТКЕНСКАЯ ОБЛАСТЬ
38.99999999999999,149.99999999999997,17.000000000000004,50.99999999999999,0.0,4.000000000000001,3.0,367.0,0.0,5.0,3.0,0.0,107.00000000000001,5.0,5.0,0.0,1.0000000000000002,757.0,0.4681100058513751,БАТКЕНСКАЯ ОБЛАСТЬ
37.99999999999999,30.0,10.000000000000002,13.0,1.0,2.0,1.0,74.99999999999999,1.0,23.0,0.0,1.0,140.0,2.0,8.0,0.0,8.0,353.0,3.4602076124567476,БАТКЕНСКАЯ ОБЛАСТЬ
127.99999999999999,61.99999999999999,10.0,26.99999999999999,4.0,11.000000000000002,15.0,631.0000000000001,4.0,9.000000000000002,1.0,0.0,73.99999999999999,7.0,13.999999999999998,1.0,3.0,1001.0,0.1967535661583866,БАТКЕНСКАЯ ОБЛАСТЬ
283.0,55.00000000000001,13.0,338.0,2.0,0.0,0.0,8.0,0.0,0.0,1.0,2.0,110.00000000000001,8.0,16.0,1.0,1.0,838.0,0.16251354279523295,БАТКЕНСКАЯ ОБЛАСТЬ
512.0,30.0,9.999999999999998,190.00000000000003,4.0,2.9999999999999996,1.0000000000000002,82.0,0.0,1.0000000000000002,0.0,4.0,186.0,8.999999999999998,2.0,1.0000000000000002,2.9999999999999996,1038.0,0.0,БАТКЕНСКАЯ ОБЛАСТЬ
200.0,71.0,30.0,99.99999999999999,0.0,3.0,3.0,250.99999999999997,21.000000000000004,4.0,0.0,0.9999999999999999,97.00000000000001,4.0,5.0,2.0,9.000000000000002,801.0,3.2544378698224854,БАТКЕНСКАЯ ОБЛАСТЬ
331.99999999999994,107.0,33.99999999999999,55.0,1.0,4.999999999999999,3.0,259.00000000000006,48.0,1.0,0.0,0.0,62.0,2.0,0.0,1.0,4.999999999999999,915.0,0.22820629849383844,БАТКЕНСКАЯ ОБЛАСТЬ
61.99999999999999,97.0,12.0,19.000000000000004,0.0,0.0,1.0000000000000002,76.00000000000001,2.0,1.0000000000000002,0.0,0.0,103.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,5.0,381.0,0.1310615989515072,БАТКЕНСКАЯ ОБЛАСТЬ
67.0,44.0,20.000000000000004,157.0,2.0,8.999999999999998,6.999999999999999,333.0,0.0,0.0,1.0,0.0,21.000000000000004,13.0,25.0,1.0,6.0,706.0,2.1331609566903684,БАТКЕНСКАЯ ОБЛАСТЬ
92.0,27.999999999999996,22.0,104.0,5.000000000000001,5.000000000000001,6.0,309.00000000000006,0.0,3.0,1.0000000000000002,0.0,80.99999999999997,21.0,15.000000000000005,2.0000000000000004,3.0,697.0,0.4824259131633356,БАТКЕНСКАЯ ОБЛАСТЬ
215.00000000000003,84.99999999999999,46.0,75.99999999999999,2.0000000000000004,6.0,8.000000000000002,251.99999999999997,1.0000000000000002,0.0,0.0,0.0,11.0,4.000000000000001,69.99999999999999,4.000000000000001,11.0,791.0,7.470288624787775,БАТКЕНСКАЯ ОБЛАСТЬ
244.99999999999997,58.00000000000001,18.000000000000004,82.00000000000001,0.9999999999999997,15.999999999999995,4.999999999999999,283.00000000000006,0.9999999999999997,0.0,0.9999999999999997,0.9999999999999997,65.00000000000001,7.0,30.0,7.0,3.9999999999999987,824.0,0.8629989212513484,БАТКЕНСКАЯ ОБЛАСТЬ
278.0,62.99999999999999,19.0,146.0,0.0,14.0,3.9999999999999996,203.00000000000003,0.0,5.0,0.0,0.0,7.999999999999999,3.0,7.0,0.9999999999999999,3.0,754.0,1.991465149359886,БАТКЕНСКАЯ ОБЛАСТЬ
239.0,41.99999999999998,38.00000000000001,72.00000000000001,0.0,11.000000000000002,3.0,435.0,2.0,2.0,4.0,0.0,11.000000000000002,6.0,84.0,1.0,6.0,956.0,2.9037187977585326,БАТКЕНСКАЯ ОБЛАСТЬ
183.0,48.0,29.0,109.0,5.000000000000001,6.999999999999999,2.9999999999999996,212.0,5.000000000000001,6.999999999999999,0.0,0.0,11.0,8.000000000000002,20.000000000000004,4.000000000000001,6.999999999999999,658.0,2.832244008714597,БАТКЕНСКАЯ ОБЛАСТЬ
265.0,47.00000000000001,22.0,116.0,10.000000000000002,9.000000000000002,2.0,231.00000000000003,5.000000000000001,4.0,0.0,0.0,7.0,9.000000000000002,94.99999999999999,4.0,11.0,837.0,4.5385007649158595,БАТКЕНСКАЯ ОБЛАСТЬ
162.99999999999991,67.99999999999999,40.0,142.99999999999997,2.0000000000000004,10.999999999999998,2.0000000000000004,160.0,8.000000000000002,7.0,0.0,0.0,64.0,14.0,25.0,2.0000000000000004,7.0,716.0,11.20739456961294,БАТКЕНСКАЯ ОБЛАСТЬ
166.0,58.99999999999998,36.0,132.00000000000003,5.999999999999999,9.0,0.0,123.00000000000001,4.000000000000001,0.0,0.0,0.0,80.0,11.999999999999998,28.0,1.0000000000000002,8.000000000000002,664.0,10.62618595825427,БАТКЕНСКАЯ ОБЛАСТЬ
153.00000000000003,74.0,24.0,103.99999999999999,4.000000000000001,6.0,1.0,92.00000000000001,2.0,0.0,1.0,0.0,57.0,8.999999999999998,25.000000000000004,0.0,5.0,557.0,8.327246165084002,БАТКЕНСКАЯ ОБЛАСТЬ
98.0,58.00000000000001,19.999999999999996,251.0,4.0,4.0,4.0,107.99999999999999,1.0,0.0,2.0,0.0,36.00000000000001,4.999999999999999,34.99999999999999,2.0,7.0,635.0,0.0,БАТКЕНСКАЯ ОБЛАСТЬ
